"COND","CITY","YEAR","SLIM","SIGN","LGHT","BLTE","TFFC","EXPR","WGHT"
2,1,6,6,3,5,16,3,85.8095238095238,1.8194304289497
2,1,6,6,3,5,16,3,85.8095238095238,1.8194304289497
2,1,6,6,3,5,16,3,85.8095238095238,1.8194304289497
2,1,6,6,1,3,16,2,273.452380952381,1.57334469080602
2,1,6,6,1,12,14,2,188.035714285714,1.40368300737128
2,1,6,6,3,10,16,3,1643.30357142857,1.8194304289497
2,3,6,10,1,25,41,4,192.333333333333,1.22888352597485
2,10,6,10,6,8,41,2,1487.32142857143,4.69090909090909
2,6,6,7,1,8,14,3,358.571428571429,1.90056860135855
2,6,6,7,3,25,48,2,157.333333333333,2.52322738386308
2,6,6,7,1,8,58,3,183.035714285714,2.0151171579743
2,6,6,7,3,1,56,2,699.404761904762,2.05498809208785
2,6,6,7,4,10,16,2,603.214285714286,2.66711615388969
2,6,6,7,4,10,16,2,603.214285714286,2.66711615388969
2,6,6,7,4,10,16,2,603.214285714286,2.66711615388969
24,6,6,7,1,28,14,2,738.541666666667,1.90056860135855
2,6,6,7,6,8,68,2,528.571428571429,4.69090909090909
2,6,6,7,3,2,27,3,791.190476190476,2.71578947368421
2,6,6,7,1,9,14,2,101.571428571429,1.90056860135855
2,6,6,7,1,21,14,3,149.047619047619,1.90056860135855
3,6,6,6,1,29,14,1,425,1.90056860135855
2,6,6,7,1,10,16,3,381.517857142857,2.22550904081547
2,6,6,7,1,29,16,3,387.708333333333,2.22550904081547
2,6,6,8,3,34,94,1,195.75,4.69090909090909
2,6,6,7,4,16,16,2,204.964285714286,2.66711615388969
2,6,6,7,4,8,56,2,308.392857142857,2.09017217123333
2,6,6,12,1,8,79,2,635.357142857143,2.43971631205674
2,6,6,12,1,8,79,2,635.357142857143,2.43971631205674
2,6,6,12,1,34,61,3,195.75,1.1882958547819
2,6,6,7,1,19,18,2,260.833333333333,1.665559970358
2,6,6,7,4,21,56,2,492.02380952381,2.09017217123333
9,6,6,7,3,34,40,4,489.666666666667,3.2099533437014
9,6,6,7,3,34,40,4,489.666666666667,3.2099533437014
2,6,6,7,14,10,10,3,468.214285714286,4.69090909090909
9,6,6,7,1,8,17,1,756.607142857143,1
2,6,6,7,1,34,51,2,377.5,2.57713651498335
2,6,6,7,1,34,51,2,377.5,2.57713651498335
2,6,6,7,1,21,54,3,172.738095238095,1.60467083132146
2,6,6,7,3,21,78,2,588.571428571429,2.10326086956522
2,6,6,7,1,21,17,3,725.952380952381,1
2,6,6,7,1,20,14,3,356.785714285714,1.90056860135855
2,6,6,8,4,21,59,2,299.761904761905,4.69090909090909
2,6,6,8,4,21,59,2,299.761904761905,4.69090909090909
23,6,6,7,1,21,16,3,382.619047619048,2.22550904081547
14,6,6,7,3,9,36,4,179.857142857143,3.81163434903047
24,6,6,7,1,9,16,2,260.285714285714,2.22550904081547
2,6,6,7,1,28,40,2,407.5,1.6412503755014
2,6,6,7,1,8,74,1,1018.92857142857,4.69090909090909
23,6,6,8,3,21,16,3,215.952380952381,2.7520209677788
9,6,6,7,1,21,54,2,601.071428571429,1.60467083132146
24,8,6,8,1,16,83,2,70.6428571428571,4.69090909090909
2,8,6,15,1,33,41,2,190,1.22888352597485
2,8,6,8,1,8,37,2,836.25,1.64856230031949
23,8,6,8,1,20,14,2,526.190476190476,1.90056860135855
2,2,6,15,1,9,57,1,398.142857142857,4.69090909090909
2,2,6,10,1,5,109,1,252.238095238095,1.46288659793814
2,2,6,10,1,29,39,1,838.541666666667,4.69090909090909
23,2,6,8,1,8,109,1,857.321428571429,1.46288659793814
2,2,6,10,1,21,37,1,597.5,1.64856230031949
2,2,6,10,1,21,37,1,597.5,1.64856230031949
2,2,6,8,1,10,17,1,330.089285714286,1
2,2,6,8,10,8,38,1,751.071428571429,4.69090909090909
2,2,6,8,1,34,40,1,346.833333333333,1.6412503755014
2,2,6,10,3,21,59,1,470.238095238095,4.69090909090909
2,2,6,8,1,11,56,1,318.660714285714,1.77007795371782
2,2,6,10,3,21,40,1,344.52380952381,3.2099533437014
22,2,6,1,1,8,1,1,1855.17857142857,4.69090909090909
23,2,6,6,1,10,14,1,1470.71428571429,1.90056860135855
2,2,6,10,1,21,37,1,553.452380952381,1.64856230031949
2,2,6,10,1,21,37,1,553.452380952381,1.64856230031949
2,2,6,8,1,16,58,1,166.892857142857,2.0151171579743
2,2,6,8,1,12,18,1,311.071428571429,1.665559970358
2,2,6,8,1,29,18,1,859.791666666667,1.665559970358
2,2,6,10,3,21,39,1,459.047619047619,4.69090909090909
9,5,6,12,1,24,23,1,206.095238095238,3.37254901960784
2,8,6,9,1,21,14,2,477.5,1.90056860135855
2,12,6,6,4,12,16,2,127.410714285714,2.66711615388969
2,12,6,6,4,11,10,2,3671.33928571429,2.33772652388797
2,12,6,6,4,21,27,3,715,2.38985098670962
3,12,6,6,1,21,22,2,518.809523809524,1.72051358614512
2,12,6,7,1,12,62,4,477.5,2.04014598540146
2,12,6,11,1,29,41,4,877.708333333333,1.22888352597485
2,12,6,6,1,12,41,1,209.107142857143,1.22888352597485
3,12,6,7,1,29,45,2,1388.33333333333,4.69090909090909
9,12,6,6,1,25,10,3,114.142857142857,2.61707523245985
9,12,6,6,1,25,10,3,114.142857142857,2.61707523245985
2,12,6,6,4,8,16,2,725.892857142857,2.66711615388969
24,12,6,6,4,25,16,2,192.714285714286,2.66711615388969
2,12,6,6,4,8,66,2,475.714285714286,2.59219858156028
2,12,6,6,4,1,16,2,271.904761904762,2.66711615388969
2,12,6,7,4,8,64,4,709.642857142857,2.28318584070797
15,12,6,6,1,10,4,3,497.946428571429,1.45927601809955
15,12,6,6,1,10,4,3,497.946428571429,1.45927601809955
15,12,6,6,1,10,4,3,497.946428571429,1.45927601809955
2,12,6,6,1,29,14,2,577.5,1.90056860135855
2,12,6,6,4,29,16,2,700.625,2.66711615388969
3,12,6,6,1,21,16,3,630.357142857143,2.22550904081547
2,12,6,6,4,14,64,3,92.2142857142857,2.28318584070797
9,12,6,6,1,8,14,2,955,1.90056860135855
2,12,6,6,4,11,23,4,558.571428571429,4.69090909090909
2,12,6,6,4,21,20,3,128.214285714286,2.24573150318045
2,12,6,6,4,25,16,2,360.523809523809,2.66711615388969
2,12,6,6,4,21,10,2,537.5,2.33772652388797
2,12,6,6,4,9,44,2,165.428571428571,1.96408354479797
2,12,6,6,1,21,56,2,280.595238095238,1.77007795371782
2,12,6,6,1,34,14,2,188,1.90056860135855
23,12,6,6,1,8,42,3,508.035714285714,1.68143156964542
18,12,6,6,4,34,24,3,341.083333333333,2.45369749436078
2,12,6,6,1,21,14,2,407.97619047619,1.90056860135855
23,12,6,6,4,9,66,2,100.857142857143,2.59219858156028
2,12,6,6,6,1,16,2,567.261904761905,2.54213214182114
2,12,6,6,1,8,14,1,402.857142857143,1.90056860135855
2,12,6,6,4,21,82,3,400.47619047619,4.69090909090909
2,12,6,6,1,8,54,2,184.642857142857,1.60467083132146
23,12,6,6,1,8,10,2,766.607142857143,2.61707523245985
23,12,6,6,1,21,9,3,324.285714285714,1.89738327347357
2,12,6,6,1,10,14,2,154.821428571429,1.90056860135855
2,12,6,6,1,29,14,2,858.333333333333,1.90056860135855
23,12,6,6,1,29,9,2,612.916666666667,1.89738327347357
2,12,6,6,1,25,54,3,285.095238095238,1.60467083132146
2,12,6,6,4,10,16,2,234.464285714286,2.66711615388969
2,12,6,11,1,29,61,4,2707.91666666667,1.1882958547819
2,12,6,6,1,19,54,4,456.428571428571,1.60467083132146
2,12,6,6,1,19,54,4,456.428571428571,1.60467083132146
2,12,6,6,4,10,27,3,211.607142857143,2.38985098670962
2,12,6,6,1,8,14,2,591.25,1.90056860135855
2,12,6,6,1,8,26,2,614.821428571429,1.87531450936539
2,12,6,11,1,25,41,4,266,1.22888352597485
7,12,6,6,1,34,54,3,3.25,1.60467083132146
2,12,6,6,6,33,16,1,212.666666666667,2.54213214182114
2,12,6,6,1,10,14,3,341.785714285714,1.90056860135855
2,12,6,6,3,8,16,2,914.464285714286,2.7520209677788
23,12,6,6,1,21,14,2,356.071428571429,1.90056860135855
9,12,6,6,4,21,16,2,410.833333333333,2.66711615388969
23,12,6,6,4,1,24,2,165.238095238095,2.45369749436078
2,12,6,6,1,8,22,4,2068.75,1.72051358614512
2,12,6,11,1,33,41,4,387.083333333333,1.22888352597485
2,12,6,6,1,21,10,2,853.452380952381,2.61707523245985
2,12,6,6,1,26,16,1,288.904761904762,2.22550904081547
2,12,6,6,4,1,16,3,268.571428571429,2.66711615388969
9,12,6,6,3,19,94,2,659.761904761905,4.69090909090909
2,12,6,6,1,8,14,2,466.964285714286,1.90056860135855
9,12,6,6,3,8,66,2,1272.32142857143,4.69090909090909
2,12,6,6,4,8,27,1,1970.35714285714,2.38985098670962
2,12,6,6,3,10,94,4,204.107142857143,4.69090909090909
2,12,6,6,3,10,82,2,1881.25,4.69090909090909
2,12,6,6,3,10,82,2,1881.25,4.69090909090909
2,12,6,6,1,8,14,2,454.285714285714,1.90056860135855
2,12,6,6,3,29,10,2,1078.33333333333,4.69090909090909
2,12,6,6,1,29,10,2,393.333333333333,2.61707523245985
2,12,6,6,1,1,54,3,3985.35714285714,1.60467083132146
2,12,6,6,1,22,10,2,737.738095238095,2.61707523245985
2,12,6,6,1,10,14,3,280.178571428571,1.90056860135855
2,12,6,11,1,25,41,4,168.238095238095,1.22888352597485
2,12,6,6,1,34,14,1,536.333333333333,1.90056860135855
2,12,6,6,1,34,16,2,400.416666666667,2.22550904081547
2,12,6,6,1,8,38,4,4305,1.46759118503771
2,12,6,6,1,8,16,2,684.642857142857,2.22550904081547
2,12,6,6,4,8,16,3,568.035714285714,2.66711615388969
2,12,6,6,1,29,14,3,8.125,1.90056860135855
2,12,6,6,1,1,56,3,155.714285714286,1.77007795371782
2,12,6,6,4,29,16,2,937.916666666667,2.66711615388969
2,12,6,8,1,29,54,2,1003.125,1.60467083132146
2,12,6,6,3,21,16,3,286.666666666667,2.7520209677788
2,12,6,6,4,10,24,3,147.5,2.45369749436078
2,12,6,6,4,10,24,3,147.5,2.45369749436078
2,12,6,6,4,21,64,2,348.928571428571,2.28318584070797
2,12,6,11,1,29,41,2,736.041666666667,1.22888352597485
23,11,6,6,1,21,14,1,245.119047619048,1.90056860135855
2,12,6,6,4,8,10,2,501.607142857143,2.33772652388797
2,12,6,6,4,1,16,2,427.738095238095,2.66711615388969
2,12,6,6,1,21,14,2,580.714285714286,1.90056860135855
2,12,6,6,4,21,20,2,402.857142857143,2.24573150318045
2,12,6,6,4,8,24,2,524.642857142857,2.45369749436078
2,12,6,6,1,8,18,3,1285.53571428571,1.665559970358
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
2,12,6,6,1,14,54,2,75.7142857142857,1.60467083132146
23,12,6,6,1,9,14,2,272.428571428571,1.90056860135855
2,12,6,6,4,4,16,2,172.142857142857,2.66711615388969
2,12,6,7,4,29,64,4,445.208333333333,2.28318584070797
23,12,6,6,4,5,10,2,64.9047619047619,2.33772652388797
23,12,6,6,1,1,16,1,498.333333333333,2.22550904081547
2,12,6,9,3,25,48,4,50.1428571428571,2.52322738386308
3,12,6,6,3,34,10,3,750.75,4.69090909090909
2,12,6,6,4,10,75,2,819.732142857143,2.37283339228864
3,12,6,6,1,12,54,3,243.392857142857,1.60467083132146
2,12,6,6,1,34,16,2,261.25,2.22550904081547
2,12,6,6,1,8,44,3,684.642857142857,1.83702531645569
2,12,6,6,1,21,54,3,660.238095238095,1.60467083132146
2,12,6,6,1,21,22,2,509.642857142857,1.72051358614512
2,12,6,11,1,34,41,2,190,1.22888352597485
2,12,6,6,4,8,16,2,1389.82142857143,2.66711615388969
2,12,6,6,3,21,56,2,122.380952380952,2.05498809208785
2,12,6,6,1,13,58,3,229.196428571429,2.0151171579743
24,12,6,6,1,21,22,4,518.809523809524,1.72051358614512
9,12,6,6,4,30,27,2,291.875,2.38985098670962
2,12,6,6,4,8,16,2,559.464285714286,2.66711615388969
2,12,6,6,4,16,16,2,55.5,2.66711615388969
2,12,6,6,4,16,16,2,55.5,2.66711615388969
2,12,6,6,4,21,56,2,450.357142857143,2.09017217123333
2,12,6,6,4,12,16,2,116.071428571429,2.66711615388969
2,12,6,8,4,1,44,4,379.047619047619,1.96408354479797
2,12,6,6,1,8,14,3,312.321428571429,1.90056860135855
2,12,6,6,6,5,36,3,308.47619047619,2.69874476987448
24,12,6,6,6,10,10,2,487.678571428571,3.11044133476857
2,12,6,6,3,21,56,3,302.02380952381,2.05498809208785
23,12,6,6,1,14,84,3,272.928571428571,2.01346210125841
3,12,6,8,3,21,110,1,654.166666666667,4.69090909090909
2,12,6,5,6,1,16,2,558.452380952381,2.54213214182114
3,12,6,6,3,8,44,2,1133.57142857143,2.03715745471435
9,12,6,6,1,29,55,3,1724.375,4.69090909090909
2,12,6,6,3,8,16,2,877.142857142857,2.7520209677788
2,6,6,8,1,21,18,1,354.404761904762,1.665559970358
2,6,6,10,1,21,38,1,626.428571428571,1.46759118503771
2,6,6,13,1,28,42,1,552.916666666667,1.68143156964542
9,6,6,8,1,28,58,1,1151.25,2.0151171579743
25,6,6,8,1,14,14,1,189.035714285714,1.90056860135855
23,9,6,9,1,25,53,1,238.904761904762,1.64856230031949
2,5,6,8,1,11,15,3,563.214285714286,3.37254901960784
9,5,6,12,1,29,41,4,629.583333333333,1.11472765503932
2,7,6,9,3,14,85,4,105.142857142857,4.69090909090909
2,7,6,9,3,14,85,4,105.142857142857,4.69090909090909
2,7,6,9,3,14,85,4,105.142857142857,4.69090909090909
2,5,6,6,3,8,16,2,713.571428571429,2.23862558801108
2,5,6,8,1,9,73,4,566.142857142857,1.21985815602837
23,7,6,8,3,1,54,4,1157.85714285714,2.43971631205674
2,5,6,7,1,25,16,2,215.52380952381,1.87733939173362
2,5,6,7,1,8,16,2,2816.78571428571,1.87733939173362
2,5,6,8,3,1,74,3,645.119047619048,3.37254901960784
24,5,6,8,1,34,33,3,253.333333333333,3.37254901960784
9,5,6,10,1,25,55,3,72.1904761904762,3.37254901960784
2,3,6,15,1,12,41,4,348.392857142857,1.22888352597485
24,3,6,13,1,34,17,4,297.583333333333,1
2,3,6,10,1,33,27,3,683.666666666667,2.19646365422396
23,3,6,10,1,28,86,2,1481.25,1.8942731277533
23,3,6,10,1,28,86,2,1481.25,1.8942731277533
23,3,6,12,1,33,19,3,592.5,4.69090909090909
2,3,6,10,4,29,66,4,556.25,2.59219858156028
23,3,6,8,1,29,38,3,621.041666666667,1.46759118503771
2,3,6,7,1,14,14,2,268.75,1.90056860135855
2,3,6,10,1,34,46,3,322.916666666667,1.84835820895522
2,3,6,8,4,29,27,3,1148.33333333333,2.38985098670962
2,3,6,7,1,1,84,3,1339.40476190476,2.01346210125841
2,3,6,12,1,29,37,2,654.791666666667,1.64856230031949
2,3,6,12,1,29,11,1,396.875,1
2,3,6,15,1,1,21,4,616.785714285714,2.10326086956522
23,3,6,8,4,34,44,4,398.916666666667,1.96408354479797
10,3,6,12,1,28,26,2,1140,1.87531450936539
2,3,6,8,1,21,54,3,474.52380952381,1.60467083132146
2,6,6,9,1,20,83,1,653.095238095238,4.69090909090909
2,10,6,16,1,28,21,2,1253.33333333333,2.10326086956522
2,3,6,12,1,20,14,2,712.023809523809,1.90056860135855
2,3,6,9,1,4,14,3,467.380952380952,1.90056860135855
2,6,6,9,1,4,83,1,1653.33333333333,4.69090909090909
2,5,6,10,1,28,68,1,1383.95833333333,1.39750606556452
2,7,6,8,1,12,16,2,387.589285714286,2.22550904081547
2,7,6,6,3,10,36,3,5622.5,3.81163434903047
2,7,6,7,1,34,16,2,521.666666666667,2.22550904081547
9,7,6,9,1,14,41,4,140.571428571429,1.22888352597485
2,7,6,7,3,8,56,2,2125.89285714286,2.05498809208785
9,7,6,7,1,21,16,2,532.857142857143,2.22550904081547
9,7,6,7,3,8,16,2,1170.17857142857,2.7520209677788
24,7,6,7,3,4,56,2,591.785714285714,2.05498809208785
23,9,6,12,1,5,17,1,246.142857142857,1
23,9,6,12,1,5,17,1,246.142857142857,1
