# stan_version_major = 2
# stan_version_minor = 15
# stan_version_patch = 0
# model = rus
# method = sample (Default)
#   sample
#     num_samples = 500
#     num_warmup = 500
#     save_warmup = 1
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 15
# data
#   file = cmsx4.20modes.dat
# init = 2 (Default)
# random
#   seed = 2282922554
# output
#   file = cmsx4.20modes.15.csv
#   diagnostic_file =  (Default)
#   refresh = 1
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,c11,a,c44,sigma,cu.1,cu.2,cu.3,c12,C.1.1,C.2.1,C.3.1,C.4.1,C.5.1,C.6.1,C.1.2,C.2.2,C.3.2,C.4.2,C.5.2,C.6.2,C.1.3,C.2.3,C.3.3,C.4.3,C.5.3,C.6.3,C.1.4,C.2.4,C.3.4,C.4.4,C.5.4,C.6.4,C.1.5,C.2.5,C.3.5,C.4.5,C.5.5,C.6.5,C.1.6,C.2.6,C.3.6,C.4.6,C.5.6,C.6.6,q.1,q.2,q.3,q.4,yhat.1,yhat.2,yhat.3,yhat.4,yhat.5,yhat.6,yhat.7,yhat.8,yhat.9,yhat.10,yhat.11,yhat.12,yhat.13,yhat.14,yhat.15,yhat.16,yhat.17,yhat.18,yhat.19,yhat.20
25.1796,0.891174,0.000893266,8,415,0,-18.4518,2.46686,2.85707,1.30501,0.201134,-0.730175,-0.632172,0.601146,1.55333,2.74143,1.55072,1.28138,-0.00697357,-0.396057,-0.0362509,1.55072,2.47141,1.55139,-0.033149,0.00113021,0.0524031,1.28138,1.55139,2.74075,0.0401226,0.394927,-0.0161522,-0.00697357,-0.033149,0.0401226,1.30307,-0.0161522,0.00113021,-0.396057,0.00113021,0.394927,-0.0161522,1.03306,-0.00697357,-0.0362509,0.0524031,-0.0161522,0.00113021,-0.00697357,1.3024,0.570173,-0.568343,-0.432186,0.406331,71.0835,75.3841,86.2773,89.7094,110.767,111.34,119.908,127.652,128.61,130.384,141.287,144.141,149.073,153.891,156.103,156.8,160.16,164.256,169.182,172.542
25.3498,0.877881,0.00123255,5,31,0,-21.4769,2.39081,2.85986,1.30919,0.19982,-0.733028,-0.631093,0.598501,1.47525,2.6706,1.47359,1.19712,-0.00179219,-0.399763,-0.0241031,1.47359,2.39612,1.4716,-0.0513138,0.00184285,0.043192,1.19712,1.4716,2.67259,0.053106,0.39792,-0.0190889,-0.00179219,-0.0513138,0.053106,1.30554,-0.0190889,0.00184285,-0.399763,0.00184285,0.39792,-0.0190889,1.03106,-0.00179219,-0.0241031,0.043192,-0.0190889,0.00184285,-0.00179219,1.30753,0.566629,-0.573229,-0.431895,0.40473,71.0542,75.4459,86.3307,89.8464,110.947,111.634,119.893,127.636,128.366,130.476,141.324,143.828,149.148,153.919,156.229,157.314,160.462,164.455,168.934,172.494
25.0609,0.271763,0.00163262,1,3,0,-24.0516,2.39081,2.8587,1.31022,0.200172,-0.732939,-0.63105,0.598003,1.47415,2.67134,1.47242,1.19535,-0.00193031,-0.40019,-0.02474,1.47242,2.39626,1.47043,-0.0517002,0.00188685,0.0440848,1.19535,1.47043,2.67333,0.0536305,0.398304,-0.0193447,-0.00193031,-0.0517002,0.0536305,1.3065,-0.0193447,0.00188685,-0.40019,0.00188685,0.398304,-0.0193447,1.03142,-0.00193031,-0.02474,0.0440848,-0.0193447,0.00188685,-0.00193031,1.30849,0.566739,-0.573251,-0.43199,0.404444,70.8925,75.5406,86.1882,89.9956,110.951,111.855,119.917,127.358,128.267,130.729,141.267,143.935,149.184,153.401,156.108,157.38,160.379,164.65,169.331,172.614
26.8024,0.995663,0.000431778,6,95,0,-17.7162,2.44021,2.86407,1.31098,0.196938,-0.734501,-0.629109,0.609098,1.52475,2.71462,1.5244,1.25068,0.00214765,-0.398604,-0.0065391,1.5244,2.44267,1.52263,-0.0414824,0.000807417,0.0193289,1.25068,1.52263,2.71639,0.0393348,0.397796,-0.0127898,0.00214765,-0.0414824,0.0393348,1.30886,-0.0127898,0.000807417,-0.398604,0.000807417,0.397796,-0.0127898,1.03691,0.00214765,-0.0065391,0.0193289,-0.0127898,0.000807417,0.00214765,1.31063,0.564791,-0.573902,-0.427566,0.410895,70.9333,75.3954,86.121,89.6301,110.627,112.161,119.72,127.618,127.855,130.007,141.181,143.781,149.02,153.78,156.543,157.022,160.451,164.98,168.787,172.599
25.3293,0.927037,0.000782313,8,346,1,-23.4444,2.42824,2.8689,1.31202,0.21913,-0.733578,-0.624712,0.618861,1.51359,2.70389,1.51355,1.23799,0.00353278,-0.399479,0.00548126,1.51355,2.42875,1.51313,-0.0208574,4.78067e-05,-0.000721655,1.23799,1.51313,2.70431,0.0173246,0.399431,-0.0047596,0.00353278,-0.0208574,0.0173246,1.31155,-0.0047596,4.78067e-05,-0.399479,4.78067e-05,0.399431,-0.0047596,1.03641,0.00353278,0.00548126,-0.000721655,-0.0047596,4.78067e-05,0.00353278,1.31197,0.565944,-0.573072,-0.421534,0.416659,71.1156,75.324,86.4459,89.726,110.617,111.951,120.098,127.35,128.624,130.329,141.361,144.224,149.17,153.496,156.221,156.955,160.019,164.57,169.387,172.731
25.6515,0.898362,0.0011738,4,31,0,-22.3389,2.44449,2.87008,1.31162,0.218861,-0.727599,-0.623946,0.618616,1.5305,2.72138,1.53004,1.25406,-0.00585197,-0.399663,-0.0181403,1.53004,2.44501,1.53043,0.00819094,-0.000164937,0.0193548,1.25406,1.53043,2.721,-0.00233897,0.399828,-0.00121448,-0.00585197,0.00819094,-0.00233897,1.31155,-0.00121448,-0.000164937,-0.399663,-0.000164937,0.399828,-0.00121448,1.03517,-0.00585197,-0.0181403,0.0193548,-0.00121448,-0.000164937,-0.00585197,1.31116,0.573359,-0.565883,-0.421165,0.416721,70.9409,75.0215,86.4141,90.0183,110.664,111.195,120.134,127.27,128.537,130.897,141.186,144.177,149.355,153.671,156.605,156.807,160.283,164.84,169.649,172.078
25.6515,0.0568614,0.00162454,2,5,1,-18.9968,2.44449,2.87008,1.31162,0.218861,-0.727599,-0.623946,0.618616,1.5305,2.72138,1.53004,1.25406,-0.00585197,-0.399663,-0.0181403,1.53004,2.44501,1.53043,0.00819094,-0.000164937,0.0193548,1.25406,1.53043,2.721,-0.00233897,0.399828,-0.00121448,-0.00585197,0.00819094,-0.00233897,1.31155,-0.00121448,-0.000164937,-0.399663,-0.000164937,0.399828,-0.00121448,1.03517,-0.00585197,-0.0181403,0.0193548,-0.00121448,-0.000164937,-0.00585197,1.31116,0.573359,-0.565883,-0.421165,0.416721,70.8934,75.7191,86.7073,89.407,110.58,111.638,119.8,127.515,128.279,130.524,141.426,143.722,149.174,154.097,156.77,157.494,159.902,164.756,168.825,172.701
28.3144,0.990394,0.000257577,9,895,0,-21.5354,2.45323,2.86301,1.30882,0.188571,-0.733267,-0.628626,0.611411,1.53893,2.726,1.53859,1.2665,0.000487177,-0.397388,-0.00906994,1.53859,2.45486,1.53764,-0.0316106,0.000564795,0.0195722,1.2665,1.53764,2.72695,0.0311234,0.396823,-0.0105022,0.000487177,-0.0316106,0.0311234,1.30753,-0.0105022,0.000564795,-0.397388,0.000564795,0.396823,-0.0105022,1.03639,0.000487177,-0.00906994,0.0195722,-0.0105022,0.000564795,0.000487177,1.30848,0.566331,-0.572083,-0.426628,0.412286,71.3146,75.7945,86.3896,90.0835,111.056,111.96,119.895,127.588,128.458,130.142,141.14,144.022,149.234,154.064,156.658,157.2,160.566,164.579,168.96,172.612
29.6092,0.996331,0.000453484,8,319,0,-27.342,2.42982,2.8564,1.30642,0.173418,-0.729692,-0.625531,0.6105,1.51509,2.70908,1.51444,1.23648,-0.00360882,-0.398693,-0.0181822,1.51444,2.4309,1.51466,-0.0153362,0.000251452,0.0260606,1.23648,1.51466,2.70886,0.0189451,0.398442,-0.00787847,-0.00360882,-0.0153362,0.0189451,1.30599,-0.00787847,0.000251452,-0.398693,0.000251452,0.398442,-0.00787847,1.02781,-0.00360882,-0.0181822,0.0260606,-0.00787847,0.000251452,-0.00360882,1.30577,0.570772,-0.569502,-0.424483,0.411947,71.0639,75.7728,85.9691,89.7374,111.003,111.864,120.164,127.679,128.279,130.458,141.732,143.761,148.997,153.56,156.515,156.933,160.14,164.611,169.262,172.66
29.1236,0.993125,0.000803363,6,95,0,-28.4604,2.44102,2.85461,1.30627,0.176964,-0.732263,-0.627262,0.606681,1.52582,2.72004,1.52522,1.2474,-0.000509597,-0.398651,-0.0137018,1.52522,2.44319,1.52425,-0.0341253,0.000763078,0.0259734,1.2474,1.52425,2.72102,0.0346349,0.397888,-0.0122717,-0.000509597,-0.0341253,0.0346349,1.3047,-0.0122717,0.000763078,-0.398651,0.000763078,0.397888,-0.0122717,1.02785,-0.000509597,-0.0137018,0.0259734,-0.0122717,0.000763078,-0.000509597,1.30567,0.567581,-0.572655,-0.426773,0.409614,71.0726,75.423,86.1516,89.7884,110.713,111.609,120.071,127.651,128.099,130.294,141.423,143.932,149.053,153.712,156.12,157.054,160.642,164.596,169.277,172.984
28.598,0.247632,0.0013994,2,4,1,-25.1358,2.44279,2.84981,1.30457,0.177119,-0.731896,-0.626869,0.607076,1.52725,2.72166,1.52665,1.24897,-0.000869403,-0.39792,-0.0141156,1.52665,2.44476,1.52587,-0.0316073,0.000686953,0.0257738,1.24897,1.52587,2.72244,0.0324767,0.397233,-0.0116582,-0.000869403,-0.0316073,0.0324767,1.30319,-0.0116582,0.000686953,-0.39792,0.000686953,0.397233,-0.0116582,1.0263,-0.000869403,-0.0141156,0.0257738,-0.0116582,0.000686953,-0.000869403,1.30398,0.568037,-0.572324,-0.426368,0.409864,70.9926,75.469,86.4837,89.637,110.655,111.753,119.72,127.618,128.23,130.171,141.512,143.567,149.334,154.172,156.403,157.195,160.384,164.474,169.243,172.765
27.9084,0.925254,0.000376955,8,319,0,-23.15,2.42621,2.86488,1.31016,0.158749,-0.725375,-0.614253,0.626736,1.51157,2.69938,1.51142,1.23856,-0.00652689,-0.397823,-0.00923452,1.51142,2.42824,1.5097,0.0415135,0.00025403,-0.000546154,1.23856,1.5097,2.70109,-0.0349866,0.397569,0.00978068,-0.00652689,0.0415135,-0.0349866,1.3083,0.00978068,0.00025403,-0.397823,0.00025403,0.397569,0.00978068,1.03716,-0.00652689,-0.00923452,-0.000546154,0.00978068,0.00025403,-0.00652689,1.31001,0.576099,-0.562359,-0.414205,0.424613,71.0432,75.5396,86.0551,89.7709,110.667,111.838,120.066,127.481,128.125,130.601,141.718,144.146,149.149,153.985,156.495,157.312,160.176,164.919,168.846,172.177
27.7081,0.921943,0.000553345,7,255,0,-23.8308,2.43967,2.86858,1.31201,0.17281,-0.732286,-0.613981,0.629313,1.52493,2.70992,1.52416,1.25545,0.00434662,-0.397111,0.020439,1.52416,2.44082,1.52454,0.0138805,0.000219188,-0.0280961,1.25545,1.52454,2.70954,-0.0182271,0.396892,0.00765711,0.00434662,0.0138805,-0.0182271,1.31162,0.00765711,0.000219188,-0.397111,0.000219188,0.396892,0.00765711,1.04253,0.00434662,0.020439,-0.0280961,0.00765711,0.000219188,0.00434662,1.31125,0.567552,-0.569842,-0.413784,0.426554,71.1207,75.6063,86.2887,89.5788,110.937,112.001,120.16,127.608,128.399,130.172,141.528,143.742,148.973,153.493,156.524,156.811,160.342,164.592,169.071,172.679
28.635,0.995096,0.000801002,4,31,0,-25.1687,2.42639,2.86971,1.31166,0.173373,-0.733647,-0.616272,0.623376,1.51225,2.70787,1.51157,1.23145,0.00699893,-0.40122,0.0219599,1.51157,2.42715,1.51217,-0.00841591,-0.000225477,-0.0239125,1.23145,1.51217,2.70727,0.00141698,0.401445,0.00195266,0.00699893,-0.00841591,0.00141698,1.31159,0.00195266,-0.000225477,-0.40122,-0.000225477,0.401445,0.00195266,1.03086,0.00699893,0.0219599,-0.0239125,0.00195266,-0.000225477,0.00699893,1.31098,0.565858,-0.574521,-0.415198,0.42112,71.0195,75.4765,86.1672,89.8581,110.516,111.556,120.226,127.568,128.466,130.473,141.198,144.327,149.232,154.018,156.342,157.105,160.617,164.831,169.178,172.709
28.635,0.252426,0.00137832,1,3,0,-27.3965,2.42639,2.86971,1.31166,0.173373,-0.733647,-0.616272,0.623376,1.51225,2.70787,1.51157,1.23145,0.00699893,-0.40122,0.0219599,1.51157,2.42715,1.51217,-0.00841591,-0.000225477,-0.0239125,1.23145,1.51217,2.70727,0.00141698,0.401445,0.00195266,0.00699893,-0.00841591,0.00141698,1.31159,0.00195266,-0.000225477,-0.40122,-0.000225477,0.401445,0.00195266,1.03086,0.00699893,0.0219599,-0.0239125,0.00195266,-0.000225477,0.00699893,1.31098,0.565858,-0.574521,-0.415198,0.42112,71.0653,75.3356,86.4413,89.7161,110.586,111.877,120.083,127.225,128.164,129.898,141.602,143.953,149.016,153.604,156.393,156.908,160.433,164.602,169.147,172.851
29.0165,0.943028,0.000389365,6,95,0,-25.7846,2.45268,2.8628,1.30902,0.173427,-0.73649,-0.616969,0.627654,1.53818,2.72446,1.53662,1.26795,0.0104435,-0.396014,0.0333674,1.53662,2.45441,1.53801,-0.0128677,-0.000515705,-0.0361012,1.26795,1.53801,2.72308,0.00242418,0.39653,0.00273378,0.0104435,-0.0128677,0.00242418,1.30884,0.00273378,-0.000515705,-0.396014,-0.000515705,0.39653,0.00273378,1.03879,0.0104435,0.0333674,-0.0361012,0.00273378,-0.000515705,0.0104435,1.30746,0.562304,-0.575517,-0.415405,0.424303,71.1098,75.1083,86.2537,89.7474,110.441,111.664,120.173,127.64,128.407,130.502,141.538,143.713,149.202,153.948,156.257,157.219,160.297,164.262,168.964,172.514
27.1459,0.946175,0.000589255,7,159,0,-25.9084,2.45602,2.84566,1.3027,0.176843,-0.731764,-0.615742,0.626609,1.54045,2.72714,1.54003,1.26974,0.0033833,-0.394258,0.0151533,1.54003,2.45661,1.54028,0.00869923,9.17644e-05,-0.0204622,1.26974,1.54028,2.7269,-0.0120825,0.394167,0.0053089,0.0033833,0.00869923,-0.0120825,1.30253,0.0053089,9.17644e-05,-0.394258,9.17644e-05,0.394167,0.0053089,1.03199,0.0033833,0.0151533,-0.0204622,0.0053089,9.17644e-05,0.0033833,1.30229,0.568201,-0.57035,-0.41488,0.423936,70.9394,75.3911,86.157,89.9382,111.357,111.726,119.955,127.666,128.181,130.294,141.319,143.772,149.065,153.729,156.173,156.692,159.957,164.483,168.969,172.698
22.8305,0.782626,0.000893108,7,191,0,-21.5202,2.44835,2.83775,1.3028,0.19627,-0.739724,-0.620918,0.62479,1.53016,2.72126,1.52809,1.25932,0.0148292,-0.393051,0.0403134,1.52809,2.45173,1.52885,-0.0379191,-0.00111038,-0.0374425,1.25932,1.52885,2.7205,0.02309,0.394162,-0.0028709,0.0148292,-0.0379191,0.02309,1.30149,-0.0028709,-0.00111038,-0.393051,-0.00111038,0.394162,-0.0028709,1.03196,0.0148292,0.0403134,-0.0374425,-0.0028709,-0.00111038,0.0148292,1.30073,0.558242,-0.58039,-0.417618,0.420843,71.2353,75.6836,86.0795,90.0824,111.066,111.777,120.29,127.907,127.623,130.134,141.457,143.87,149.114,154.055,156.588,156.914,160.155,164.38,169.193,172.578
23.8487,0.995194,0.000912806,2,5,0,-21.97,2.44799,2.84291,1.30145,0.196274,-0.739535,-0.620935,0.624537,1.53241,2.72131,1.53043,1.26106,0.0145819,-0.393259,0.0394683,1.53043,2.45125,1.53112,-0.0376012,-0.0010686,-0.0365335,1.26106,1.53112,2.72062,0.0230193,0.394328,-0.00293482,0.0145819,-0.0376012,0.0230193,1.30016,-0.00293482,-0.0010686,-0.393259,-0.0010686,0.394328,-0.00293482,1.0301,0.0145819,0.0394683,-0.0365335,-0.00293482,-0.0010686,0.0145819,1.29947,0.558479,-0.580293,-0.41764,0.42064,70.8723,75.001,86.3718,89.6168,110.633,112.09,120.401,127.434,128.17,130.011,141.432,143.658,149.04,153.984,156.319,156.703,160.43,164.769,168.904,172.694
23.5224,0.274203,0.00153881,1,3,0,-21.5196,2.44495,2.84251,1.30465,0.196116,-0.740018,-0.621406,0.624735,1.52699,2.71826,1.52488,1.25579,0.0151788,-0.393829,0.0409187,1.52488,2.44851,1.52553,-0.0399188,-0.00115131,-0.0375986,1.25579,1.52553,2.7176,0.02474,0.39498,-0.00332015,0.0151788,-0.0399188,0.02474,1.30319,-0.00332015,-0.00115131,-0.393829,-0.00115131,0.39498,-0.00332015,1.03345,0.0151788,0.0409187,-0.0375986,-0.00332015,-0.00115131,0.0151788,1.30254,0.557871,-0.580684,-0.417888,0.42066,70.9491,75.8042,86.2533,89.7441,111.143,111.855,120.388,127.823,127.978,130.366,141.58,143.908,149.426,153.95,156.826,157.123,160.702,164.727,168.674,172.376
25.2807,0.999924,0.000476103,7,127,0,-22.362,2.45733,2.84868,1.30493,0.194669,-0.724148,-0.605619,0.627659,1.54116,2.73391,1.54087,1.26487,-0.00590501,-0.3972,-0.00167453,1.54087,2.46123,1.53756,0.0556582,0.00100107,-0.0136025,1.26487,1.53756,2.73723,-0.0497532,0.396199,0.0152771,-0.00590501,0.0556582,-0.0497532,1.30133,0.0152771,0.00100107,-0.3972,0.00100107,0.396199,0.0152771,1.02864,-0.00590501,-0.00167453,-0.0136025,0.0152771,0.00100107,-0.00590501,1.30464,0.577605,-0.56219,-0.409224,0.42761,70.6213,75.5667,86.3177,90.3772,110.865,111.685,120.4,127.941,128.198,130.428,141.49,143.956,149.564,154.292,156.553,156.719,160.565,165.022,169.469,172.716
27.1693,0.97672,0.000808903,5,63,0,-20.0537,2.46855,2.86305,1.30761,0.197872,-0.730526,-0.610325,0.628965,1.55512,2.74123,1.55437,1.28319,0.00275584,-0.396896,0.0182288,1.55437,2.4702,1.55421,0.0243379,0.000508002,-0.0284513,1.28319,1.55421,2.74139,-0.0270938,0.396388,0.0102225,0.00275584,0.0243379,-0.0270938,1.3067,0.0102225,0.000508002,-0.396896,0.000508002,0.396388,0.0102225,1.03568,0.00275584,0.0182288,-0.0284513,0.0102225,0.000508002,0.00275584,1.30687,0.569738,-0.568609,-0.411735,0.427268,70.8852,75.4191,86.004,90.0527,111.205,111.665,119.79,127.308,128.283,130.545,141.378,143.701,149.099,153.913,156.562,156.795,160.409,164.677,169.293,172.612
27.7227,0.117423,0.00129327,4,26,1,-21.4704,2.46147,2.86537,1.30915,0.198121,-0.730115,-0.610082,0.628127,1.5477,2.73648,1.54705,1.27335,0.00232003,-0.398299,0.0167779,1.54705,2.46303,1.5468,0.0246179,0.000497671,-0.0268519,1.27335,1.5468,2.73673,-0.0269379,0.397801,0.010074,0.00232003,0.0246179,-0.0269379,1.30824,0.010074,0.000497671,-0.398299,0.000497671,0.397801,0.010074,1.03479,0.00232003,0.0167779,-0.0268519,0.010074,0.000497671,0.00232003,1.30849,0.570248,-0.568624,-0.411628,0.426669,70.9608,75.127,86.3009,89.6215,110.712,111.813,120.179,127.791,128.365,129.923,141.052,144.132,148.971,153.488,156.762,157.047,160.149,165.031,168.89,172.457
27.9538,0.991612,0.000285602,8,511,0,-26.6361,2.41923,2.86251,1.31007,0.194079,-0.729094,-0.606356,0.628548,1.5039,2.69662,1.50306,1.22736,0.00180056,-0.399262,0.0179484,1.50306,2.42165,1.50232,0.033367,0.000822157,-0.0307473,1.22736,1.50232,2.69735,-0.0351676,0.39844,0.0127989,0.00180056,0.033367,-0.0351676,1.3085,0.0127989,0.000822157,-0.399262,0.000822157,0.39844,0.0127989,1.03354,0.00180056,0.0179484,-0.0307473,0.0127989,0.000822157,0.00180056,1.30923,0.571512,-0.567904,-0.40949,0.427992,71.2776,75.7913,86.3328,89.7453,110.508,111.576,120.171,127.651,128.434,130.336,141.872,144.106,149.176,153.976,156.304,156.916,160.508,164.818,168.965,172.82
27.8157,0.997185,0.000472417,7,255,0,-24.9205,2.47536,2.85482,1.30551,0.191457,-0.727894,-0.613924,0.626507,1.56076,2.74832,1.56065,1.28791,-0.0022691,-0.396286,0.00174219,1.56065,2.47645,1.55978,0.0287301,0.000325591,-0.0100734,1.28791,1.55978,2.7492,-0.026461,0.39596,0.00833125,-0.0022691,0.0287301,-0.026461,1.30452,0.00833125,0.000325591,-0.396286,0.000325591,0.39596,0.00833125,1.03265,-0.0022691,0.00174219,-0.0100734,0.00833125,0.000325591,-0.0022691,1.3054,0.572995,-0.565835,-0.413952,0.424442,71.1721,75.3526,86.1563,89.7277,111.136,111.477,120.587,127.943,128.286,130.18,141.301,143.751,148.875,153.949,156.413,156.834,160.398,164.797,169.385,172.309
30.0097,0.759623,0.000786154,7,240,1,-24.9532,2.44906,2.85399,1.30504,0.167785,-0.727405,-0.607739,0.627849,1.53453,2.72451,1.53412,1.25949,-0.00129396,-0.397087,0.00878709,1.53412,2.45138,1.53262,0.038773,0.000792651,-0.0213217,1.25949,1.53262,2.72601,-0.037479,0.396295,0.0125346,-0.00129396,0.038773,-0.037479,1.30313,0.0125346,0.000792651,-0.397087,0.000792651,0.396295,0.0125346,1.03,-0.00129396,0.00878709,-0.0213217,0.0125346,0.000792651,-0.00129396,1.30463,0.573598,-0.56582,-0.410359,0.427128,70.6118,75.237,86.0659,89.7833,110.916,111.331,120.193,127.66,127.992,130.617,141.38,143.9,149.248,153.632,156.651,156.905,160.275,164.562,169.196,172.835
30.2466,0.984804,0.000760866,5,63,0,-29.1153,2.40657,2.85848,1.30849,0.166587,-0.729102,-0.610314,0.62573,1.49106,2.68573,1.49067,1.21228,0.00101229,-0.399408,0.0118887,1.49067,2.40775,1.49026,0.0237774,0.000405916,-0.0208922,1.21228,1.49026,2.68613,-0.0247897,0.399002,0.0090035,0.00101229,0.0237774,-0.0247897,1.3077,0.0090035,0.000405916,-0.399408,0.000405916,0.399002,0.0090035,1.02971,0.00101229,0.0118887,-0.0208922,0.0090035,0.000405916,0.00101229,1.3081,0.571503,-0.568668,-0.411853,0.424709,71.1318,75.6308,86.2664,90.0601,110.617,111.369,119.967,127.418,128.389,130.523,141.676,143.676,149.142,153.77,156.272,157.339,160.424,164.894,169.468,172.733
30.387,0.314987,0.00121958,2,7,1,-29.0939,2.40881,2.85814,1.3084,0.166363,-0.728846,-0.61021,0.62578,1.49325,2.68784,1.49289,1.21458,0.000616725,-0.399338,0.0109828,1.49289,2.41004,1.49238,0.0252195,0.000429734,-0.0202119,1.21458,1.49238,2.68835,-0.0258363,0.398909,0.00922914,0.000616725,0.0252195,-0.0258363,1.30753,0.00922914,0.000429734,-0.399338,0.000429734,0.398909,0.00922914,1.02973,0.000616725,0.0109828,-0.0202119,0.00922914,0.000429734,0.000616725,1.30804,0.571819,-0.568333,-0.411799,0.424785,70.9737,75.4948,86.3391,89.585,110.453,111.923,119.967,127.195,128.315,130.56,141.622,143.967,149.046,153.586,156.005,157.434,160.219,164.797,169.202,172.459
31.6449,0.98869,0.000437375,8,415,0,-29.123,2.47035,2.86198,1.30768,0.1549,-0.730265,-0.609902,0.628987,1.55652,2.74324,1.55579,1.28436,0.00246693,-0.396958,0.0177509,1.55579,2.47209,1.55551,0.0259766,0.00055448,-0.0283442,1.28436,1.55551,2.74352,-0.0284435,0.396403,0.0105932,0.00246693,0.0259766,-0.0284435,1.30667,0.0105932,0.00055448,-0.396958,0.00055448,0.396403,0.0105932,1.03552,0.00246693,0.0177509,-0.0283442,0.0105932,0.00055448,0.00246693,1.30695,0.570061,-0.568355,-0.411498,0.427402,71.0834,75.9435,86.2603,89.9502,111.114,111.764,120.169,127.712,128.185,130.573,141.411,143.816,149.086,153.781,156.431,157.187,160.369,164.795,168.926,172.49
29.1049,0.877074,0.00070506,5,47,0,-26.9618,2.43226,2.86149,1.3073,0.154445,-0.728171,-0.599371,0.629468,1.51854,2.71362,1.51699,1.23874,0.00240022,-0.399951,0.0241736,1.51699,2.43671,1.51565,0.0450661,0.00151357,-0.0416081,1.23874,1.51565,2.71496,-0.0474663,0.398437,0.0174346,0.00240022,0.0450661,-0.0474663,1.30441,0.0174346,0.00151357,-0.399951,0.00151357,0.398437,0.0174346,1.0275,0.00240022,0.0241736,-0.0416081,0.0174346,0.00151357,0.00240022,1.30575,0.572653,-0.567746,-0.405431,0.430534,70.9927,75.7612,85.9775,89.6143,110.7,111.703,119.648,127.467,128.214,130.274,141.564,144.174,149.336,154.041,156.168,157.267,160.297,164.71,169.122,172.518
28.5193,0.677396,0.000883842,6,114,1,-21.4685,2.49059,2.86197,1.30913,0.148558,-0.728585,-0.603551,0.633576,1.57574,2.75945,1.57446,1.30817,0.00105634,-0.395759,0.0205155,1.57446,2.4952,1.57241,0.0496288,0.00160178,-0.0380026,1.30817,1.57241,2.7615,-0.0506851,0.394157,0.0174871,0.00105634,0.0496288,-0.0506851,1.3058,0.0174871,0.00160178,-0.395759,0.00160178,0.394157,0.0174871,1.04156,0.00105634,0.0205155,-0.0380026,0.0174871,0.00160178,0.00105634,1.30785,0.572142,-0.56492,-0.407737,0.432747,70.6934,75.5657,86.1561,89.6319,110.881,111.938,120.224,127.877,128.524,130.432,141.715,143.938,149.156,153.812,156.693,156.916,160.474,164.83,169.136,172.483
31.4267,0.753507,0.000713807,8,319,0,-26.87,2.40876,2.85231,1.30783,0.126815,-0.7355,-0.62597,0.61416,1.49173,2.68432,1.49161,1.21629,0.00578223,-0.397551,0.00758629,1.49161,2.41045,1.49016,-0.0377983,0.000241774,0.00151292,1.21629,1.49016,2.68577,0.0320161,0.39731,-0.00909921,0.00578223,-0.0377983,0.0320161,1.30627,-0.00909921,0.000241774,-0.397551,0.000241774,0.39731,-0.00909921,1.0324,0.00578223,0.00758629,0.00151292,-0.00909921,0.000241774,0.00578223,1.30771,0.563543,-0.575862,-0.423701,0.41386,71.0381,75.6986,86.135,89.7226,110.961,111.878,120.067,127.423,128.486,130.356,141.633,143.613,149.231,153.725,156.243,157.218,160.138,164.78,168.918,172.642
29.6992,0.671325,0.000681748,6,63,0,-26.9375,2.47935,2.85037,1.30527,0.129005,-0.72231,-0.624473,0.620062,1.56349,2.75184,1.56146,1.29304,-0.014528,-0.39418,-0.040025,1.56146,2.48257,1.56231,0.0361566,-0.00107521,0.0375673,1.29304,1.56231,2.75098,-0.0216286,0.395256,0.00245771,-0.014528,0.0361566,-0.0216286,1.30409,0.00245771,-0.00107521,-0.39418,-0.00107521,0.395256,0.00245771,1.03482,-0.014528,-0.040025,0.0375673,0.00245771,-0.00107521,-0.014528,1.30323,0.579857,-0.558366,-0.421355,0.417677,70.9692,75.5122,86.0995,89.8093,110.897,111.932,119.956,127.727,128.285,130.617,141.306,144.003,149.125,154.055,156.507,157.049,160.228,164.726,169.171,172.594
31.2641,0.995639,0.000545264,6,127,0,-20.7867,2.40101,2.8693,1.31162,0.127328,-0.733505,-0.613555,0.6249,1.48677,2.68173,1.48579,1.20702,0.00736574,-0.4008,0.025497,1.48579,2.40206,1.48669,-0.00213039,-0.0001718,-0.0298938,1.20702,1.48669,2.68082,-0.00523536,0.400972,0.00439687,0.00736574,-0.00213039,-0.00523536,1.31154,0.00439687,-0.0001718,-0.4008,-0.0001718,0.400972,0.00439687,1.03187,0.00736574,0.025497,-0.0298938,0.00439687,-0.0001718,0.00736574,1.31064,0.566035,-0.57407,-0.413604,0.423061,70.9056,75.5224,86.3756,89.9614,110.578,111.701,120.109,127.373,128.453,130.45,141.381,143.915,149.107,153.524,156.3,157.131,160.232,164.831,169.073,172.623
